posturl,Q1,Q2,Q3,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q4i,Q4j,Q5a,Q5b,country,lang
http://twitter.com/1/statuses/964396777569861633,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/964427232729972745,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/964899685537329153,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Nigeria,en
http://twitter.com/1/statuses/965100277421498368,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Nigeria,en
http://twitter.com/1/statuses/965183996354117632,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/965691592928583680,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/965988544698310657,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/966238052883427329,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/966388017014374401,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/966661280336678913,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/967213683700092928,2,,,,,,,,,,,,,,,Indonesia,fr
http://twitter.com/1/statuses/967688291469418497,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/967775478181441537,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/967845773957353474,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/968441755057078272,2,,,,,,,,,,,,,,,Indonesia,undefined
http://twitter.com/1/statuses/969000238550867968,2,,,,,,,,,,,,,,,Indonesia,undefined
http://twitter.com/1/statuses/970002886968127488,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/970364085744398339,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Indonesia,en
http://twitter.com/1/statuses/970569866146205696,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/971427852838154244,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/971466628704632832,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/971820337292808192,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/972188120966942721,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/973228655584231424,2,,,,,,,,,,,,,,,Indonesia,hi
http://twitter.com/1/statuses/974541533784416256,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/975086046110085121,2,,,,,,,,,,,,,,,Indonesia,th
http://twitter.com/1/statuses/975241837790154752,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/975676427952680960,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/975681628407123968,2,,,,,,,,,,,,,,,Indonesia,ko
http://twitter.com/1/statuses/976471174627590144,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/976516091936522240,2,,,,,,,,,,,,,,,Indonesia,th
http://twitter.com/1/statuses/976573056436011009,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/976609835381862401,1,1.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/976877647165820928,2,,,,,,,,,,,,,,,Brazil,pt
http://twitter.com/1/statuses/976961788926418945,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/977069550457053184,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/977092275917422592,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/977104079771095040,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/977205615968837635,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/977273511004856320,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/977358423053385729,1,1.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/977873671699161088,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/978796745608986624,2,,,,,,,,,,,,,,,Indonesia,th
http://twitter.com/1/statuses/979052326915895296,2,,,,,,,,,,,,,,,Indonesia,fr
http://twitter.com/1/statuses/979261569753284609,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/979695714551959552,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/979923094822297605,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/980093277948071936,2,,,,,,,,,,,,,,,Brazil,pt
http://twitter.com/1/statuses/980188712662437888,2,,,,,,,,,,,,,,,Indonesia,ro
http://twitter.com/1/statuses/980201398305476608,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/980483656702726145,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/980743775457701889,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/980798580272267265,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/980955774074617858,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/981426525152141312,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/981571864702091267,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/981910825542832130,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/981994163800387584,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/982242167937617920,2,,,,,,,,,,,,,,,Indonesia,ja
http://twitter.com/1/statuses/982328021150511105,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/982373059746320384,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/982491556887257088,2,,,,,,,,,,,,,,,Indonesia,de
http://twitter.com/1/statuses/982837889699463168,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/983059324338454528,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/983274301318025217,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,en
http://twitter.com/1/statuses/983366954533744640,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/983370310186618880,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/983923526313873409,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/984223307800154112,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/984394376838135808,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/984562315075862528,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/984667821798965248,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/984783837686386688,2,,,,,,,,,,,,,,,Indonesia,fr
http://twitter.com/1/statuses/985553262265950209,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/986054389705031680,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/987403296364220416,1,1.0,2.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/987995873652236289,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/988763838832136192,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/988902540275339264,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/988976049135403009,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/989459396307529730,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/989587268905119744,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/989874551692677120,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Nigeria,en
http://twitter.com/1/statuses/989979408692858880,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/990286115214184448,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Nigeria,en
http://twitter.com/1/statuses/990299064054018048,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/991117152366288897,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/991597060553084928,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/991847763326353409,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/991870651009908736,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/992193693787471873,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/992302149223698432,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/992389584490295303,1,1.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/992432735602999296,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/992788658431414272,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/993116521273716736,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/993451924245495808,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/993702056920801280,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/994168421175541760,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,ja
http://twitter.com/1/statuses/994323291505643520,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/994453343006150657,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/994528964281602048,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/994548973359611904,2,,,,,,,,,,,,,,,Indonesia,undefined
http://twitter.com/1/statuses/994986199436554240,1,1.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,es
http://twitter.com/1/statuses/995429302933090305,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/995459814800048128,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/995638047784878081,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996007171362975744,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/996016165993500672,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996038670145785856,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996124790388936704,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996140460509974531,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996182564074221568,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/996258539520778240,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/996360216626237440,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996405145960411138,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/996705805549342720,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/996770319447674881,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/997875445826752512,2,,,,,,,,,,,,,,,Indonesia,id
http://twitter.com/1/statuses/998072578764918784,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/998091707106312192,2,,,,,,,,,,,,,,,Indonesia,en
http://twitter.com/1/statuses/998449304724361216,1,1.0,2.0,,,,,,,,,,,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/998528901109428224,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/998830730863136769,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/999577204555214848,2,,,,,,,,,,,,,,,Nigeria,en
http://twitter.com/1/statuses/999879703761633282,2,,,,,,,,,,,,,,,Indonesia,de
http://twitter.com/1/statuses/1005806595630985217,1,1.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1012584209116889088,1,1.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1019854493641392128,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1019903931193835521,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1025539788948946945,1,2.0,2.0,,,,,,,,,,,2.0,3.0,Indonesia,en
http://twitter.com/1/statuses/1026019585210769408,1,1.0,3.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1026384443106156544,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1032508856243376129,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1065575539157680128,1,1.0,2.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1074624020795002881,1,1.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1082130483465592839,1,1.0,3.0,,,,,,,,,,,3.0,3.0,Brazil,pt
http://twitter.com/1/statuses/1091323770323824641,1,1.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1098984597382021120,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1108940830645977090,1,1.0,2.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1112787076334960641,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1119423126700531713,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1128985260807610371,1,1.0,3.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1129129628394823680,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1164247806212747264,1,1.0,2.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1166947478190489600,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1169901679870824448,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1177967463549435904,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1182816791875244033,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1185529107980750849,1,1.0,3.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1187631893421805568,1,2.0,2.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1194786540230037507,1,1.0,2.0,,,,,,,,,,,2.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1196070094301851648,1,2.0,2.0,,,,,,,,,,,2.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1200103906715545604,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1201571967012425730,1,1.0,3.0,,,,,,,,,,,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1208319528154882048,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1209018134990069762,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1220062510084165632,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1223196107532128257,1,1.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1234339629827887104,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1235445444366356481,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1238014319289196544,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1238043437901000704,1,2.0,3.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1238409962058989568,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1239869182226731008,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1240048384628510725,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1240521227308949504,1,1.0,3.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1240662138630225921,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1240802283429834753,1,1.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1240884692804448257,1,1.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1241037665887121409,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1242053675494719488,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1244180777463476224,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1244734333409095680,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1246492044123607041,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Brazil,en
http://twitter.com/1/statuses/1246788694893346816,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Brazil,en
http://twitter.com/1/statuses/1248249961461907461,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Brazil,en
http://twitter.com/1/statuses/1248590327306317825,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1249345930823786499,1,2.0,3.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1249987350941315072,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1250028872063688705,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1250046079208316929,1,2.0,2.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1250459315770720259,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Brazil,en
http://twitter.com/1/statuses/1250549823457112064,1,2.0,2.0,,,,,,,,,,,3.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1251296855540944896,1,2.0,3.0,,,,,,,,,,,2.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1251955146759843842,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1252009148104884225,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1252037520847548418,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1252052969484214272,1,2.0,2.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1252160548948586496,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1252164358798372864,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1252171532920516608,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1252259975302283264,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1252593046811623428,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1252680803491942400,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1252817643985178626,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Brazil,pt
http://twitter.com/1/statuses/1252924131995119616,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1252932568166682625,1,2.0,2.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1253043366419476480,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1253549100995231749,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1254515112775487491,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1254520458264940546,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Indonesia,en
http://twitter.com/1/statuses/1254608863686524928,1,2.0,3.0,,,,,,,,,,,2.0,1.0,Brazil,en
http://twitter.com/1/statuses/1254626600194199552,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1254949835750293504,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1254982553640906753,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1255371887284236289,1,2.0,2.0,,,,,,,,,,,3.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1255776937521197057,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1255869247474958337,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1255910902936637440,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1255940723830112257,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1256080713931198465,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1256113788547485696,1,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1256245993940623361,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1256531024818982918,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1256666742841126913,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1256840970391281664,1,2.0,3.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1256986928399908864,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1257176853057613824,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1257222561798160384,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1257225388981276673,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1257254331218137088,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1257548479041282048,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1257713579593269251,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1257857213152079872,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1258008564733562881,1,2.0,3.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1258125904783519744,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1258186477881696256,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1258427038437867521,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Indonesia,en
http://twitter.com/1/statuses/1258442111252418560,1,2.0,3.0,,,,,,,,,,,1.0,3.0,Nigeria,en
http://twitter.com/1/statuses/1258526361368420352,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1258572028908580867,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1259909945476161537,1,2.0,3.0,,,,,,,,,,,2.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1260068420801839109,1,1.0,3.0,,,,,,,,,,,1.0,2.0,Indonesia,id
http://twitter.com/1/statuses/1260114943262810126,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
http://twitter.com/1/statuses/1260467714533007361,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Brazil,pt
http://twitter.com/1/statuses/1263466551186948098,1,1.0,3.0,,,,,,,,,,,1.0,3.0,Indonesia,id
http://twitter.com/1/statuses/1263742994533900289,1,1.0,3.0,,,,,,,,,,,1.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1263854341997228033,1,2.0,3.0,,,,,,,,,,,2.0,1.0,Indonesia,id
http://twitter.com/1/statuses/1263865120486313984,1,2.0,2.0,,,,,,,,,,,1.0,2.0,Nigeria,en
http://twitter.com/1/statuses/1264337562967162886,1,2.0,3.0,,,,,,,,,,,1.0,1.0,Nigeria,en
